,Date,ID,Policy,Cases,Cases_New,Type,J14
1488,2020-03-30,KZ,C2,1,0.0,Deaths,12.0
1489,2020-03-12,KZ,C3,0,0.0,Deaths,1.0
1490,2020-03-12,KZ,C4,0,0.0,Deaths,1.0
1491,2020-03-19,KZ,C5,0,0.0,Deaths,3.0
1492,2020-03-19,KZ,C6,0,0.0,Deaths,3.0
1493,2020-03-18,KZ,C7,0,0.0,Deaths,3.0
1494,2020-01-29,KZ,C8,0,0.0,Deaths,0.0
1495,2020-01-29,KZ,I4D,0,0.0,Deaths,0.0
1496,2020-01-29,KZ,I4L,0,0.0,Deaths,0.0
1497,2020-01-29,KZ,I4LD,0,0.0,Deaths,0.0
1498,2020-03-21,KZ,E2,0,0.0,Deaths,5.0
1499,2020-04-16,KZ,E4,17,1.0,Deaths,25.0
1500,2020-01-31,KZ,H2,0,0.0,Deaths,0.0
1501,2020-03-24,KZ,H3,0,0.0,Deaths,6.0
1502,2020-04-08,KZ,H4,7,1.0,Deaths,19.0
1503,2020-08-26,KZ,H5,1781,0.0,Deaths,1950.0
1504,2020-01-24,KZ,H6,0,0.0,Deaths,0.0
1505,2020-01-24,KZ,I1D,0,0.0,Deaths,0.0
1506,2020-01-24,KZ,I3D,0,0.0,Deaths,0.0
1507,2020-03-20,ZM,C1,0,0.0,Deaths,1.0
1508,2020-05-02,ZM,C2,3,0.0,Deaths,7.0
1509,2020-04-15,ZM,C3,2,0.0,Deaths,3.0
1510,2020-03-26,ZM,C4,0,0.0,Deaths,1.0
1511,2020-03-26,ZM,H3,0,0.0,Deaths,1.0
1512,2020-11-24,ZM,C5,357,0.0,Deaths,
1513,2020-11-24,ZM,E1,357,0.0,Deaths,
1514,2020-11-24,ZM,E4,357,0.0,Deaths,
1515,2020-11-24,ZM,H5,357,0.0,Deaths,
1516,2020-04-09,ZM,C6,1,0.0,Deaths,3.0
1517,2020-03-29,ZM,C7,0,0.0,Deaths,2.0
1518,2020-02-21,ZM,C8,0,0.0,Deaths,0.0
1519,2020-02-21,ZM,H1,0,0.0,Deaths,0.0
1520,2020-02-21,ZM,I1D,0,0.0,Deaths,0.0
1521,2020-02-21,ZM,I3D,0,0.0,Deaths,0.0
1522,2020-02-21,ZM,I4D,0,0.0,Deaths,0.0
1523,2020-02-21,ZM,I4L,0,0.0,Deaths,0.0
1524,2020-02-21,ZM,I4LD,0,0.0,Deaths,0.0
1525,2020-03-28,ZM,E2,0,0.0,Deaths,2.0
1526,2020-03-28,ZM,E3,0,0.0,Deaths,2.0
1527,2020-03-28,ZM,H4,0,0.0,Deaths,2.0
1528,2020-03-28,ZM,I2D,0,0.0,Deaths,2.0
1529,2020-03-18,ZM,H2,0,0.0,Deaths,0.0
1530,2020-04-16,ZM,H6,2,0.0,Deaths,3.0
1531,2020-03-16,GT,C1,1,1.0,Deaths,1.0
1532,2020-03-17,GT,C2,1,0.0,Deaths,1.0
1533,2020-03-17,GT,C5,1,0.0,Deaths,1.0
1534,2020-03-09,GT,C3,0,0.0,Deaths,1.0
1535,2020-03-15,GT,C4,0,0.0,Deaths,1.0
1536,2020-03-22,GT,C6,1,0.0,Deaths,2.0
1537,2020-03-06,GT,C7,0,0.0,Deaths,1.0
1538,2020-04-21,GT,E1,7,0.0,Deaths,19.0
1539,2020-04-21,GT,E2,7,0.0,Deaths,19.0
1540,2020-04-21,GT,I2D,7,0.0,Deaths,19.0
1541,2020-03-21,GT,E3,1,0.0,Deaths,2.0
1542,2020-01-28,GT,H1,0,0.0,Deaths,0.0
1543,2020-03-13,GT,H2,0,0.0,Deaths,1.0
1544,2020-08-14,GT,H3,2341,45.0,Deaths,2709.0
1545,2020-04-01,GT,H4,1,0.0,Deaths,5.0
1546,2020-04-08,GT,H6,3,0.0,Deaths,8.0
1547,2020-03-13,EC,C1,0,0.0,Deaths,36.0
1548,2020-03-13,EC,C3,0,0.0,Deaths,36.0
1549,2020-03-17,EC,C2,2,0.0,Deaths,75.0
1550,2020-03-17,EC,C4,2,0.0,Deaths,75.0
1551,2020-03-17,EC,C6,2,0.0,Deaths,75.0
1552,2020-03-17,EC,C7,2,0.0,Deaths,75.0
1553,2020-03-17,EC,H3,2,0.0,Deaths,75.0
1554,2020-03-15,EC,C5,2,0.0,Deaths,58.0
1555,2020-03-15,EC,E2,2,0.0,Deaths,58.0
1556,2020-03-15,EC,I2D,2,0.0,Deaths,58.0
1557,2020-03-02,EC,C8,0,0.0,Deaths,2.0
1558,2020-04-01,EC,E1,93,18.0,Deaths,388.0
1559,2020-03-19,EC,E3,3,1.0,Deaths,120.0
1560,2020-03-19,EC,H2,3,1.0,Deaths,120.0
1561,2020-12-01,EC,E4,13501,40.0,Deaths,
1562,2020-12-01,EC,H5,13501,40.0,Deaths,
1563,2020-01-26,EC,H1,0,0.0,Deaths,0.0
1564,2020-01-26,EC,I1D,0,0.0,Deaths,0.0
1565,2020-01-26,EC,I3D,0,0.0,Deaths,0.0
1566,2020-01-26,EC,I4D,0,0.0,Deaths,0.0
1567,2020-01-26,EC,I4L,0,0.0,Deaths,0.0
1568,2020-01-26,EC,I4LD,0,0.0,Deaths,0.0
1569,2020-04-02,EC,H4,120,27.0,Deaths,403.0
1570,2020-03-16,EC,H6,2,0.0,Deaths,60.0
1571,2020-03-14,SY,C1,0,0.0,Deaths,0.0
1572,2020-03-13,SY,C2,0,0.0,Deaths,0.0
1573,2020-03-16,SY,C3,0,0.0,Deaths,2.0
1574,2020-03-16,SY,C4,0,0.0,Deaths,2.0
1575,2020-03-23,SY,C5,0,0.0,Deaths,2.0
1576,2020-03-12,SY,C6,0,0.0,Deaths,0.0
1577,2020-03-25,SY,C7,0,0.0,Deaths,2.0
1578,2020-02-01,SY,C8,0,0.0,Deaths,0.0
1579,2020-02-01,SY,I1D,0,0.0,Deaths,0.0
1580,2020-02-01,SY,I3D,0,0.0,Deaths,0.0
1581,2020-02-01,SY,I4D,0,0.0,Deaths,0.0
1582,2020-02-01,SY,I4L,0,0.0,Deaths,0.0
1583,2020-02-01,SY,I4LD,0,0.0,Deaths,0.0
1584,2020-12-02,SY,E1,426,4.0,Deaths,
1585,2020-12-02,SY,E2,426,4.0,Deaths,
1586,2020-12-02,SY,E3,426,4.0,Deaths,
1587,2020-12-02,SY,E4,426,4.0,Deaths,
1588,2020-12-02,SY,H3,426,4.0,Deaths,
1589,2020-12-02,SY,H5,426,4.0,Deaths,
1590,2020-03-08,SY,H1,0,0.0,Deaths,0.0
1591,2020-04-02,SY,H2,2,0.0,Deaths,2.0
1592,2020-04-05,SY,H4,2,0.0,Deaths,3.0
1593,2020-11-10,SY,H6,325,4.0,Deaths,385.0
1594,2020-03-12,NL,C1,5,0.0,Deaths,434.0
1595,2020-03-12,NL,C2,5,0.0,Deaths,434.0
1596,2020-03-12,NL,C4,5,0.0,Deaths,434.0
1597,2020-03-10,NL,C3,4,1.0,Deaths,276.0
1598,2020-03-31,NL,C5,1039,175.0,Deaths,2945.0
1599,2020-03-06,NL,C6,1,1.0,Deaths,106.0
1600,2020-03-06,NL,I4D,1,1.0,Deaths,106.0
1601,2020-03-06,NL,I4L,1,1.0,Deaths,106.0
1602,2020-03-06,NL,I4LD,1,1.0,Deaths,106.0
1603,2020-03-15,NL,C7,20,8.0,Deaths,771.0
1604,2020-03-19,NL,C8,76,18.0,Deaths,1339.0
1605,2020-03-17,NL,E1,43,19.0,Deaths,1039.0
1606,2020-03-17,NL,E3,43,19.0,Deaths,1039.0
1607,2020-03-17,NL,I2D,43,19.0,Deaths,1039.0
1608,2020-03-28,NL,E2,639,93.0,Deaths,2643.0
1609,2020-09-21,NL,E4,6281,2.0,Deaths,6454.0
1610,2020-03-09,NL,H1,3,0.0,Deaths,213.0
1611,2020-01-27,NL,H2,0,0.0,Deaths,0.0
1612,2020-01-27,NL,I1D,0,0.0,Deaths,0.0
1613,2020-01-27,NL,I3D,0,0.0,Deaths,0.0
1614,2020-02-27,NL,H3,0,0.0,Deaths,5.0
1615,2020-04-03,NL,H4,1487,148.0,Deaths,3459.0
1616,2020-05-04,NL,H5,5082,26.0,Deaths,5694.0
1617,2020-06-01,NL,H6,5962,6.0,Deaths,6065.0
1618,2020-03-16,SN,C1,0,0.0,Deaths,0.0
1619,2020-08-16,SN,C2,253,2.0,Deaths,284.0
1620,2020-03-14,SN,C3,0,0.0,Deaths,0.0
1621,2020-03-14,SN,C4,0,0.0,Deaths,0.0
1622,2020-03-14,SN,H1,0,0.0,Deaths,0.0
1623,2020-03-14,SN,I4D,0,0.0,Deaths,0.0
1624,2020-03-14,SN,I4L,0,0.0,Deaths,0.0
1625,2020-03-14,SN,I4LD,0,0.0,Deaths,0.0
1626,2020-11-30,SN,C5,333,0.0,Deaths,
1627,2020-11-30,SN,E4,333,0.0,Deaths,
1628,2020-11-30,SN,H5,333,0.0,Deaths,
1629,2020-03-25,SN,C6,0,0.0,Deaths,2.0
1630,2020-03-23,SN,C7,0,0.0,Deaths,2.0
1631,2020-03-23,SN,E3,0,0.0,Deaths,2.0
1632,2020-03-15,SN,C8,0,0.0,Deaths,0.0
1633,2020-04-03,SN,E1,1,0.0,Deaths,2.0
1634,2020-04-03,SN,H4,1,0.0,Deaths,2.0
1635,2020-04-01,SN,E2,1,1.0,Deaths,2.0
1636,2020-04-01,SN,I2D,1,1.0,Deaths,2.0
1637,2020-03-06,SN,H2,0,0.0,Deaths,0.0
1638,2020-03-06,SN,H3,0,0.0,Deaths,0.0
1639,2020-03-06,SN,I1D,0,0.0,Deaths,0.0
1640,2020-03-06,SN,I3D,0,0.0,Deaths,0.0
1641,2020-08-06,SN,H6,223,5.0,Deaths,261.0
1642,2020-04-13,TD,C1,0,0.0,Deaths,0.0
1643,2020-04-13,TD,C2,0,0.0,Deaths,0.0
1644,2020-04-13,TD,C3,0,0.0,Deaths,0.0
1645,2020-04-13,TD,C5,0,0.0,Deaths,0.0
1646,2020-04-13,TD,C7,0,0.0,Deaths,0.0
1647,2020-03-19,TD,C4,0,0.0,Deaths,0.0
1648,2020-03-19,TD,H2,0,0.0,Deaths,0.0
1649,2020-03-19,TD,H3,0,0.0,Deaths,0.0
1650,2020-04-02,TD,C6,0,0.0,Deaths,0.0
1651,2020-03-08,TD,C8,0,0.0,Deaths,0.0
1652,2020-12-01,TD,E1,102,1.0,Deaths,
1653,2020-12-01,TD,E4,102,1.0,Deaths,
1654,2020-12-01,TD,H5,102,1.0,Deaths,
1655,2020-03-27,TD,E2,0,0.0,Deaths,0.0
1656,2020-03-27,TD,I2D,0,0.0,Deaths,0.0
1657,2020-04-23,TD,E3,0,0.0,Deaths,27.0
1658,2020-03-07,TD,H1,0,0.0,Deaths,0.0
1659,2020-03-07,TD,I1D,0,0.0,Deaths,0.0
1660,2020-03-07,TD,I3D,0,0.0,Deaths,0.0
1661,2020-03-07,TD,I4D,0,0.0,Deaths,0.0
1662,2020-03-07,TD,I4L,0,0.0,Deaths,0.0
1663,2020-03-07,TD,I4LD,0,0.0,Deaths,0.0
1664,2020-08-25,TD,H4,77,1.0,Deaths,79.0
1665,2020-05-07,TD,H6,27,10.0,Deaths,58.0
1666,2020-03-21,SO,C1,0,0.0,Deaths,0.0
1667,2020-04-11,SO,C2,1,0.0,Deaths,18.0
1668,2020-04-11,SO,C6,1,0.0,Deaths,18.0
1669,2020-03-19,SO,C3,0,0.0,Deaths,0.0
1670,2020-03-19,SO,C4,0,0.0,Deaths,0.0
1671,2020-03-19,SO,E3,0,0.0,Deaths,0.0
1672,2020-03-19,SO,H1,0,0.0,Deaths,0.0
1673,2020-11-29,SO,C5,113,0.0,Deaths,
1674,2020-11-29,SO,E1,113,0.0,Deaths,
1675,2020-11-29,SO,E4,113,0.0,Deaths,
1676,2020-11-29,SO,H4,113,0.0,Deaths,
1677,2020-11-29,SO,H5,113,0.0,Deaths,
1678,2020-08-30,SO,C7,98,1.0,Deaths,98.0
1679,2020-03-14,SO,C8,0,0.0,Deaths,0.0
1680,2020-03-14,SO,I1D,0,0.0,Deaths,0.0
1681,2020-03-14,SO,I3D,0,0.0,Deaths,0.0
1682,2020-03-14,SO,I4D,0,0.0,Deaths,0.0
1683,2020-03-14,SO,I4L,0,0.0,Deaths,0.0
1684,2020-03-14,SO,I4LD,0,0.0,Deaths,0.0
1685,2020-07-28,SO,E2,93,0.0,Deaths,93.0
1686,2020-07-28,SO,I2D,93,0.0,Deaths,93.0
1687,2020-03-25,SO,H2,0,0.0,Deaths,1.0
1688,2020-08-21,SO,H3,93,0.0,Deaths,97.0
1689,2020-08-21,SO,H6,93,0.0,Deaths,97.0
1690,2020-03-24,ZW,C1,1,0.0,Deaths,2.0
1691,2020-03-24,ZW,H3,1,0.0,Deaths,2.0
1692,2020-03-30,ZW,C2,1,0.0,Deaths,3.0
1693,2020-03-30,ZW,C5,1,0.0,Deaths,3.0
1694,2020-03-17,ZW,C3,0,0.0,Deaths,1.0
1695,2020-03-17,ZW,C4,0,0.0,Deaths,1.0
1696,2020-03-23,ZW,C6,1,1.0,Deaths,1.0
1697,2020-03-23,ZW,C7,1,1.0,Deaths,1.0
1698,2020-01-28,ZW,C8,0,0.0,Deaths,0.0
1699,2020-04-08,ZW,E1,3,1.0,Deaths,4.0
1700,2020-04-08,ZW,I2D,3,1.0,Deaths,4.0
1701,2020-12-01,ZW,E2,277,1.0,Deaths,
1702,2020-03-31,ZW,E3,1,0.0,Deaths,3.0
1703,2020-03-31,ZW,H4,1,0.0,Deaths,3.0
1704,2020-03-31,ZW,H5,1,0.0,Deaths,3.0
1705,2020-10-26,ZW,E4,242,5.0,Deaths,254.0
1706,2020-01-27,ZW,H1,0,0.0,Deaths,0.0
1707,2020-01-27,ZW,I1D,0,0.0,Deaths,0.0
1708,2020-01-27,ZW,I3D,0,0.0,Deaths,0.0
1709,2020-01-27,ZW,I4D,0,0.0,Deaths,0.0
1710,2020-01-27,ZW,I4L,0,0.0,Deaths,0.0
1711,2020-01-27,ZW,I4LD,0,0.0,Deaths,0.0
1712,2020-04-09,ZW,H2,3,0.0,Deaths,4.0
1713,2020-05-04,ZW,H6,4,0.0,Deaths,4.0
1714,2020-03-27,GN,C1,0,0.0,Deaths,0.0
1715,2020-03-27,GN,C2,0,0.0,Deaths,0.0
1716,2020-03-27,GN,C3,0,0.0,Deaths,0.0
1717,2020-03-27,GN,C4,0,0.0,Deaths,0.0
1718,2020-03-27,GN,C5,0,0.0,Deaths,0.0
1719,2020-03-30,GN,C6,0,0.0,Deaths,0.0
1720,2020-03-21,GN,C7,0,0.0,Deaths,0.0
1721,2020-03-07,GN,C8,0,0.0,Deaths,0.0
1722,2020-04-06,GN,E1,0,0.0,Deaths,5.0
1723,2020-04-06,GN,E2,0,0.0,Deaths,5.0
1724,2020-04-06,GN,E3,0,0.0,Deaths,5.0
1725,2020-04-06,GN,H4,0,0.0,Deaths,5.0
1726,2020-04-06,GN,I2D,0,0.0,Deaths,5.0
1727,2020-12-01,GN,E4,76,0.0,Deaths,
1728,2020-01-27,GN,H1,0,0.0,Deaths,0.0
1729,2020-01-27,GN,I1D,0,0.0,Deaths,0.0
1730,2020-01-27,GN,I3D,0,0.0,Deaths,0.0
1731,2020-01-27,GN,I4D,0,0.0,Deaths,0.0
1732,2020-01-27,GN,I4L,0,0.0,Deaths,0.0
1733,2020-01-27,GN,I4LD,0,0.0,Deaths,0.0
1734,2020-01-29,GN,H2,0,0.0,Deaths,0.0
1735,2020-03-13,GN,H3,0,0.0,Deaths,0.0
1736,2020-11-10,GN,H5,74,0.0,Deaths,75.0
1737,2020-04-18,GN,H6,3,0.0,Deaths,7.0
1738,2020-03-16,RW,C1,0,0.0,Deaths,0.0
1739,2020-03-14,RW,C2,0,0.0,Deaths,0.0
1740,2020-03-08,RW,C3,0,0.0,Deaths,0.0
1741,2020-03-08,RW,C4,0,0.0,Deaths,0.0
1742,2020-03-08,RW,H3,0,0.0,Deaths,0.0
1743,2020-03-21,RW,C5,0,0.0,Deaths,0.0
1744,2020-03-21,RW,C6,0,0.0,Deaths,0.0
1745,2020-03-21,RW,C7,0,0.0,Deaths,0.0
1746,2020-01-27,RW,C8,0,0.0,Deaths,0.0
1747,2020-07-30,RW,E1,5,0.0,Deaths,8.0
1748,2020-03-18,RW,E2,0,0.0,Deaths,0.0
1749,2020-03-18,RW,I2D,0,0.0,Deaths,0.0
1750,2020-03-23,RW,E3,0,0.0,Deaths,0.0
1751,2020-11-25,RW,E4,47,0.0,Deaths,
1752,2020-11-25,RW,H5,47,0.0,Deaths,
1753,2020-02-11,RW,H2,0,0.0,Deaths,0.0
1754,2020-03-10,RW,H4,0,0.0,Deaths,0.0
1755,2020-04-30,RW,H6,0,0.0,Deaths,0.0
1756,2020-03-30,BJ,C1,0,0.0,Deaths,1.0
1757,2020-03-30,BJ,C2,0,0.0,Deaths,1.0
1758,2020-03-30,BJ,C4,0,0.0,Deaths,1.0
1759,2020-03-30,BJ,C5,0,0.0,Deaths,1.0
1760,2020-03-30,BJ,C7,0,0.0,Deaths,1.0
1761,2020-03-17,BJ,C3,0,0.0,Deaths,0.0
1762,2020-11-24,BJ,C6,43,0.0,Deaths,
1763,2020-11-24,BJ,E4,43,0.0,Deaths,
1764,2020-11-24,BJ,H5,43,0.0,Deaths,
1765,2020-02-01,BJ,C8,0,0.0,Deaths,0.0
1766,2020-02-01,BJ,I1D,0,0.0,Deaths,0.0
1767,2020-02-01,BJ,I3D,0,0.0,Deaths,0.0
1768,2020-02-01,BJ,I4D,0,0.0,Deaths,0.0
1769,2020-02-01,BJ,I4L,0,0.0,Deaths,0.0
1770,2020-02-01,BJ,I4LD,0,0.0,Deaths,0.0
1771,2020-06-10,BJ,E1,4,0.0,Deaths,13.0
1772,2020-06-10,BJ,E2,4,0.0,Deaths,13.0
1773,2020-06-10,BJ,E3,4,0.0,Deaths,13.0
1774,2020-06-10,BJ,I2D,4,0.0,Deaths,13.0
1775,2020-02-22,BJ,H1,0,0.0,Deaths,0.0
1776,2020-03-08,BJ,H2,0,0.0,Deaths,0.0
1777,2020-03-08,BJ,H4,0,0.0,Deaths,0.0
1778,2020-03-07,BJ,H3,0,0.0,Deaths,0.0
1779,2020-04-08,BJ,H6,1,0.0,Deaths,1.0
1780,2020-09-07,BI,C1,1,0.0,Deaths,1.0
1781,2020-12-02,BI,C2,1,0.0,Deaths,
1782,2020-12-02,BI,C3,1,0.0,Deaths,
1783,2020-12-02,BI,C4,1,0.0,Deaths,
1784,2020-12-02,BI,C5,1,0.0,Deaths,
1785,2020-12-02,BI,C6,1,0.0,Deaths,
1786,2020-12-02,BI,C7,1,0.0,Deaths,
1787,2020-12-02,BI,E2,1,0.0,Deaths,
1788,2020-12-02,BI,E4,1,0.0,Deaths,
1789,2020-12-02,BI,H5,1,0.0,Deaths,
1790,2020-03-05,BI,C8,0,0.0,Deaths,0.0
1791,2020-10-02,BI,E1,1,0.0,Deaths,1.0
1792,2020-10-02,BI,I2D,1,0.0,Deaths,1.0
1793,2020-11-19,BI,E3,1,0.0,Deaths,1.0
1794,2020-02-01,BI,H1,0,0.0,Deaths,0.0
1795,2020-02-01,BI,I1D,0,0.0,Deaths,0.0
1796,2020-02-01,BI,I3D,0,0.0,Deaths,0.0
1797,2020-02-01,BI,I4D,0,0.0,Deaths,0.0
1798,2020-02-01,BI,I4L,0,0.0,Deaths,0.0
1799,2020-02-01,BI,I4LD,0,0.0,Deaths,0.0
1800,2020-03-31,BI,H2,0,0.0,Deaths,1.0
1801,2020-04-01,BI,H3,0,0.0,Deaths,1.0
1802,2020-11-03,BI,H4,1,0.0,Deaths,1.0
1803,2020-07-06,BI,H6,1,0.0,Deaths,1.0
1804,2020-03-09,TN,C1,0,0.0,Deaths,3.0
1805,2020-03-18,TN,C2,0,0.0,Deaths,12.0
1806,2020-03-04,TN,C3,0,0.0,Deaths,0.0
1807,2020-03-04,TN,C8,0,0.0,Deaths,0.0
1808,2020-03-04,TN,H1,0,0.0,Deaths,0.0
1809,2020-03-04,TN,I4D,0,0.0,Deaths,0.0
1810,2020-03-04,TN,I4L,0,0.0,Deaths,0.0
1811,2020-03-04,TN,I4LD,0,0.0,Deaths,0.0
1812,2020-03-20,TN,C4,1,0.0,Deaths,18.0
1813,2020-03-20,TN,C6,1,0.0,Deaths,18.0
1814,2020-03-20,TN,C7,1,0.0,Deaths,18.0
1815,2020-03-22,TN,C5,3,2.0,Deaths,22.0
1816,2020-03-21,TN,E1,1,0.0,Deaths,18.0
1817,2020-03-21,TN,E2,1,0.0,Deaths,18.0
1818,2020-03-21,TN,E3,1,0.0,Deaths,18.0
1819,2020-03-21,TN,H4,1,0.0,Deaths,18.0
1820,2020-03-21,TN,I2D,1,0.0,Deaths,18.0
1821,2020-12-03,TN,E4,3359,0.0,Deaths,
1822,2020-12-03,TN,H5,3359,0.0,Deaths,
1823,2020-03-02,TN,H2,0,0.0,Deaths,0.0
1824,2020-03-02,TN,H3,0,0.0,Deaths,0.0
1825,2020-03-02,TN,I1D,0,0.0,Deaths,0.0
1826,2020-03-02,TN,I3D,0,0.0,Deaths,0.0
1827,2020-08-17,TN,H6,56,2.0,Deaths,77.0
1828,2020-03-12,BO,C1,0,0.0,Deaths,0.0
1829,2020-03-12,BO,C3,0,0.0,Deaths,0.0
1830,2020-03-12,BO,C4,0,0.0,Deaths,0.0
1831,2020-03-18,BO,C2,0,0.0,Deaths,7.0
1832,2020-03-16,BO,C5,0,0.0,Deaths,4.0
1833,2020-03-17,BO,C6,0,0.0,Deaths,6.0
1834,2020-03-21,BO,C7,0,0.0,Deaths,10.0
1835,2020-03-13,BO,C8,0,0.0,Deaths,0.0
1836,2020-03-31,BO,E1,6,2.0,Deaths,28.0
1837,2020-03-31,BO,E2,6,2.0,Deaths,28.0
1838,2020-03-31,BO,E3,6,2.0,Deaths,28.0
1839,2020-03-31,BO,I2D,6,2.0,Deaths,28.0
1840,2020-11-28,BO,E4,8949,6.0,Deaths,
1841,2020-11-28,BO,H5,8949,6.0,Deaths,
1842,2020-03-10,BO,H1,0,0.0,Deaths,0.0
1843,2020-03-10,BO,I1D,0,0.0,Deaths,0.0
1844,2020-03-10,BO,I3D,0,0.0,Deaths,0.0
1845,2020-03-10,BO,I4D,0,0.0,Deaths,0.0
1846,2020-03-10,BO,I4L,0,0.0,Deaths,0.0
1847,2020-03-10,BO,I4LD,0,0.0,Deaths,0.0
1848,2020-04-07,BO,H2,14,3.0,Deaths,34.0
1849,2020-06-02,BO,H3,376,33.0,Deaths,659.0
1850,2020-04-28,BO,H4,55,2.0,Deaths,128.0
1851,2020-05-01,BO,H6,66,4.0,Deaths,164.0
1852,2020-03-14,BE,C1,4,1.0,Deaths,353.0
1853,2020-03-14,BE,C7,4,1.0,Deaths,353.0
1854,2020-03-13,BE,C2,3,0.0,Deaths,289.0
1855,2020-03-10,BE,C3,0,0.0,Deaths,122.0
1856,2020-03-18,BE,C4,14,4.0,Deaths,828.0
1857,2020-03-18,BE,C6,14,4.0,Deaths,828.0
1858,2020-03-18,BE,E3,14,4.0,Deaths,828.0
1859,2020-12-01,BE,C5,16786,141.0,Deaths,
1860,2020-12-01,BE,E4,16786,141.0,Deaths,
1861,2020-03-04,BE,C8,0,0.0,Deaths,14.0
1862,2020-03-06,BE,E1,0,0.0,Deaths,37.0
1863,2020-03-06,BE,E2,0,0.0,Deaths,37.0
1864,2020-03-06,BE,I2D,0,0.0,Deaths,37.0
1865,2020-01-28,BE,H1,0,0.0,Deaths,0.0
1866,2020-01-28,BE,I1D,0,0.0,Deaths,0.0
1867,2020-01-28,BE,I3D,0,0.0,Deaths,0.0
1868,2020-01-28,BE,I4D,0,0.0,Deaths,0.0
1869,2020-01-28,BE,I4L,0,0.0,Deaths,0.0
1870,2020-01-28,BE,I4LD,0,0.0,Deaths,0.0
1871,2020-03-01,BE,H2,0,0.0,Deaths,4.0
1872,2020-02-26,BE,H3,0,0.0,Deaths,3.0
1873,2020-03-20,BE,H4,37,16.0,Deaths,1143.0
1874,2020-04-05,BE,H5,1447,164.0,Deaths,5683.0
1875,2020-04-24,BE,H6,6679,189.0,Deaths,8521.0
1876,2020-03-19,HT,C1,0,0.0,Deaths,0.0
1877,2020-03-19,HT,C2,0,0.0,Deaths,0.0
1878,2020-03-19,HT,C3,0,0.0,Deaths,0.0
1879,2020-03-19,HT,C4,0,0.0,Deaths,0.0
1880,2020-03-19,HT,C6,0,0.0,Deaths,0.0
1881,2020-03-19,HT,C7,0,0.0,Deaths,0.0
1882,2020-03-19,HT,H2,0,0.0,Deaths,0.0
1883,2020-04-06,HT,C5,1,0.0,Deaths,3.0
1884,2020-02-04,HT,C8,0,0.0,Deaths,0.0
1885,2020-02-04,HT,I1D,0,0.0,Deaths,0.0
1886,2020-02-04,HT,I3D,0,0.0,Deaths,0.0
1887,2020-02-04,HT,I4D,0,0.0,Deaths,0.0
1888,2020-02-04,HT,I4L,0,0.0,Deaths,0.0
1889,2020-02-04,HT,I4LD,0,0.0,Deaths,0.0
1890,2020-06-02,HT,E1,45,0.0,Deaths,80.0
1891,2020-06-02,HT,H3,45,0.0,Deaths,80.0
1892,2020-03-22,HT,E2,0,0.0,Deaths,1.0
1893,2020-03-22,HT,I2D,0,0.0,Deaths,1.0
1894,2020-04-16,HT,E3,3,0.0,Deaths,8.0
1895,2020-11-24,HT,E4,232,0.0,Deaths,
1896,2020-11-24,HT,H5,232,0.0,Deaths,
1897,2020-03-03,HT,H1,0,0.0,Deaths,0.0
1898,2020-02-13,HT,H4,0,0.0,Deaths,0.0
1899,2020-04-20,HT,H6,3,0.0,Deaths,11.0
1900,2020-03-24,CU,C1,1,0.0,Deaths,11.0
1901,2020-03-24,CU,C5,1,0.0,Deaths,11.0
1902,2020-03-24,CU,C6,1,0.0,Deaths,11.0
1903,2020-04-07,CU,C2,11,2.0,Deaths,38.0
1904,2020-03-20,CU,C3,1,0.0,Deaths,6.0
1905,2020-05-11,CU,C4,77,0.0,Deaths,82.0
1906,2020-03-23,CU,C7,1,0.0,Deaths,9.0
1907,2020-02-21,CU,C8,0,0.0,Deaths,0.0
1908,2020-04-15,CU,E1,24,3.0,Deaths,58.0
1909,2020-04-09,CU,E2,15,3.0,Deaths,43.0
1910,2020-04-09,CU,I2D,15,3.0,Deaths,43.0
1911,2020-11-30,CU,E3,135,1.0,Deaths,
1912,2020-11-30,CU,E4,135,1.0,Deaths,
1913,2020-01-28,CU,H1,0,0.0,Deaths,0.0
1914,2020-01-28,CU,I1D,0,0.0,Deaths,0.0
1915,2020-01-28,CU,I3D,0,0.0,Deaths,0.0
1916,2020-01-28,CU,I4D,0,0.0,Deaths,0.0
1917,2020-01-28,CU,I4L,0,0.0,Deaths,0.0
1918,2020-01-28,CU,I4LD,0,0.0,Deaths,0.0
1919,2020-03-10,CU,H2,0,0.0,Deaths,1.0
1920,2020-03-10,CU,H3,0,0.0,Deaths,1.0
1921,2020-04-08,CU,H4,12,1.0,Deaths,40.0
1922,2020-04-08,CU,H5,12,1.0,Deaths,40.0
1923,2020-08-09,CU,H6,88,0.0,Deaths,91.0
1924,2020-03-20,SS,C1,0,0.0,Deaths,0.0
1925,2020-03-25,SS,C2,0,0.0,Deaths,0.0
1926,2020-03-16,SS,C3,0,0.0,Deaths,0.0
1927,2020-03-16,SS,C4,0,0.0,Deaths,0.0
1928,2020-03-16,SS,H1,0,0.0,Deaths,0.0
1929,2020-03-29,SS,C5,0,0.0,Deaths,0.0
1930,2020-03-24,SS,C6,0,0.0,Deaths,0.0
1931,2020-04-12,SS,C7,0,0.0,Deaths,0.0
1932,2020-02-24,SS,C8,0,0.0,Deaths,0.0
1933,2020-02-24,SS,I1D,0,0.0,Deaths,0.0
1934,2020-02-24,SS,I3D,0,0.0,Deaths,0.0
