,Date,ID,Policy,Cases,Cases_New,Type,Source,J14,J-14,J7,J21
886,2020-03-27,MA,H4,23,12.0,Deaths,JHU,107,1,48,135
887,2020-04-07,MA,H6,90,10.0,Deaths,JHU,145,5,126,165
888,2020-03-09,SA,C1,0,0.0,Deaths,JHU,0,0,0,8
889,2020-03-16,SA,C2,0,0.0,Deaths,JHU,8,0,0,38
890,2020-03-16,SA,C4,0,0.0,Deaths,JHU,8,0,0,38
891,2020-03-13,SA,C3,0,0.0,Deaths,JHU,3,0,0,25
892,2020-03-21,SA,C5,0,0.0,Deaths,JHU,29,0,4,52
893,2020-03-23,SA,C6,0,0.0,Deaths,JHU,38,0,8,65
894,2020-03-08,SA,C7,0,0.0,Deaths,JHU,0,0,0,8
895,2020-03-15,SA,C8,0,0.0,Deaths,JHU,8,0,0,34
896,2020-03-15,SA,E3,0,0.0,Deaths,JHU,8,0,0,34
897,2020-04-03,SA,E1,25,4.0,Deaths,JHU,87,0,47,127
898,2020-04-03,SA,I2D,25,4.0,Deaths,JHU,87,0,47,127
899,2020-04-11,SA,E2,52,5.0,Deaths,JHU,136,4,92,176
900,2020-04-09,SA,E4,44,3.0,Deaths,JHU,121,3,83,162
901,2020-01-30,SA,H1,0,0.0,Deaths,JHU,0,-10000,0,0
902,2020-01-30,SA,I1D,0,0.0,Deaths,JHU,0,-10000,0,0
903,2020-01-30,SA,I3D,0,0.0,Deaths,JHU,0,-10000,0,0
904,2020-01-30,SA,I4D,0,0.0,Deaths,JHU,0,-10000,0,0
905,2020-01-30,SA,I4L,0,0.0,Deaths,JHU,0,-10000,0,0
906,2020-01-30,SA,I4LD,0,0.0,Deaths,JHU,0,-10000,0,0
907,2020-03-05,SA,H2,0,0.0,Deaths,JHU,0,0,0,3
908,2020-02-01,SA,H3,0,0.0,Deaths,JHU,0,-10000,0,0
909,2020-04-01,SA,H4,16,6.0,Deaths,JHU,79,0,41,114
910,2020-03-11,SA,H5,0,0.0,Deaths,JHU,2,0,0,16
911,2020-04-28,SA,H6,152,8.0,Deaths,JHU,264,73,200,329
912,2020-03-16,UZ,C1,0,0.0,Deaths,JHU,2,0,0,2
913,2020-03-16,UZ,C2,0,0.0,Deaths,JHU,2,0,0,2
914,2020-03-16,UZ,C3,0,0.0,Deaths,JHU,2,0,0,2
915,2020-03-16,UZ,C5,0,0.0,Deaths,JHU,2,0,0,2
916,2020-03-23,UZ,C4,0,0.0,Deaths,JHU,2,0,2,4
917,2020-03-27,UZ,C6,1,1.0,Deaths,JHU,3,0,2,4
918,2020-03-24,UZ,C7,0,0.0,Deaths,JHU,2,0,2,4
919,2020-03-24,UZ,E2,0,0.0,Deaths,JHU,2,0,2,4
920,2020-03-24,UZ,I2D,0,0.0,Deaths,JHU,2,0,2,4
921,2020-03-01,UZ,C8,0,0.0,Deaths,JHU,0,0,0,0
922,2020-04-01,UZ,E1,2,0.0,Deaths,JHU,4,0,3,7
923,2020-03-20,UZ,E3,0,0.0,Deaths,JHU,2,0,1,3
924,2020-01-29,UZ,H2,0,0.0,Deaths,JHU,0,-10000,0,0
925,2020-03-15,UZ,H3,0,0.0,Deaths,JHU,2,0,0,2
926,2020-03-17,UZ,H4,0,0.0,Deaths,JHU,2,0,0,2
927,2020-03-25,UZ,H6,0,0.0,Deaths,JHU,3,0,2,4
928,2020-03-12,PE,C1,0,0.0,Deaths,JHU,9,0,0,55
929,2020-03-12,PE,C3,0,0.0,Deaths,JHU,9,0,0,55
930,2020-03-12,PE,C4,0,0.0,Deaths,JHU,9,0,0,55
931,2020-03-16,PE,C2,0,0.0,Deaths,JHU,24,0,5,92
932,2020-03-16,PE,E1,0,0.0,Deaths,JHU,24,0,5,92
933,2020-03-16,PE,I2D,0,0.0,Deaths,JHU,24,0,5,92
934,2020-03-15,PE,C5,0,0.0,Deaths,JHU,18,0,5,83
935,2020-03-15,PE,C6,0,0.0,Deaths,JHU,18,0,5,83
936,2020-03-15,PE,E3,0,0.0,Deaths,JHU,18,0,5,83
937,2020-03-14,PE,C7,0,0.0,Deaths,JHU,16,0,5,73
938,2020-03-06,PE,C8,0,0.0,Deaths,JHU,3,0,0,11
939,2020-03-06,PE,H3,0,0.0,Deaths,JHU,3,0,0,11
940,2020-03-18,PE,E2,0,0.0,Deaths,JHU,38,0,9,121
941,2020-12-01,PE,E4,35966,43.0,Deaths,JHU,-10000,35271,-10000,-10000
942,2020-12-01,PE,H5,35966,43.0,Deaths,JHU,-10000,35271,-10000,-10000
943,2020-03-05,PE,H1,0,0.0,Deaths,JHU,0,0,0,9
944,2020-03-05,PE,I4D,0,0.0,Deaths,JHU,0,0,0,9
945,2020-03-05,PE,I4L,0,0.0,Deaths,JHU,0,0,0,9
946,2020-03-05,PE,I4LD,0,0.0,Deaths,JHU,0,0,0,9
947,2020-01-31,PE,H2,0,0.0,Deaths,JHU,0,-10000,0,0
948,2020-01-31,PE,I1D,0,0.0,Deaths,JHU,0,-10000,0,0
949,2020-01-31,PE,I3D,0,0.0,Deaths,JHU,0,-10000,0,0
950,2020-03-11,PE,H4,0,0.0,Deaths,JHU,9,0,0,38
951,2020-04-02,PE,H6,55,17.0,Deaths,JHU,274,0,138,572
952,2020-03-24,AO,C1,0,0.0,Deaths,JHU,2,0,2,2
953,2020-03-24,AO,C4,0,0.0,Deaths,JHU,2,0,2,2
954,2020-03-24,AO,H1,0,0.0,Deaths,JHU,2,0,2,2
955,2020-03-27,AO,C2,0,0.0,Deaths,JHU,2,0,2,2
956,2020-03-27,AO,C3,0,0.0,Deaths,JHU,2,0,2,2
957,2020-03-27,AO,C5,0,0.0,Deaths,JHU,2,0,2,2
958,2020-03-27,AO,C6,0,0.0,Deaths,JHU,2,0,2,2
959,2020-03-27,AO,C7,0,0.0,Deaths,JHU,2,0,2,2
960,2020-02-06,AO,C8,0,0.0,Deaths,JHU,0,0,0,0
961,2020-02-06,AO,I1D,0,0.0,Deaths,JHU,0,0,0,0
962,2020-02-06,AO,I3D,0,0.0,Deaths,JHU,0,0,0,0
963,2020-02-06,AO,I4D,0,0.0,Deaths,JHU,0,0,0,0
964,2020-02-06,AO,I4L,0,0.0,Deaths,JHU,0,0,0,0
965,2020-02-06,AO,I4LD,0,0.0,Deaths,JHU,0,0,0,0
966,2020-04-24,AO,E1,2,0.0,Deaths,JHU,2,2,2,2
967,2020-04-09,AO,E2,2,0.0,Deaths,JHU,2,0,2,2
968,2020-04-09,AO,H6,2,0.0,Deaths,JHU,2,0,2,2
969,2020-04-09,AO,I2D,2,0.0,Deaths,JHU,2,0,2,2
970,2020-04-03,AO,E3,2,0.0,Deaths,JHU,2,0,2,2
971,2020-04-03,AO,H4,2,0.0,Deaths,JHU,2,0,2,2
972,2020-12-03,AO,E4,352,1.0,Deaths,JHU,-10000,333,-10000,-10000
973,2020-12-03,AO,H3,352,1.0,Deaths,JHU,-10000,333,-10000,-10000
974,2020-02-26,AO,H2,0,0.0,Deaths,JHU,0,0,0,0
975,2020-10-21,AO,H5,255,4.0,Deaths,JHU,296,211,275,312
976,2020-03-14,MY,C1,0,0.0,Deaths,JHU,27,0,4,57
977,2020-03-18,MY,C2,2,0.0,Deaths,JHU,45,0,20,65
978,2020-03-18,MY,C6,2,0.0,Deaths,JHU,45,0,20,65
979,2020-03-18,MY,C7,2,0.0,Deaths,JHU,45,0,20,65
980,2020-03-07,MY,C3,0,0.0,Deaths,JHU,4,0,0,27
981,2020-03-12,MY,C4,0,0.0,Deaths,JHU,23,0,2,50
982,2020-05-04,MY,C5,105,0.0,Deaths,JHU,113,89,109,115
983,2020-01-30,MY,C8,0,0.0,Deaths,JHU,0,-10000,0,0
984,2020-04-06,MY,E1,62,1.0,Deaths,JHU,89,14,77,99
985,2020-04-01,MY,E2,45,2.0,Deaths,JHU,83,2,65,93
986,2020-04-01,MY,I2D,45,2.0,Deaths,JHU,83,2,65,93
987,2020-02-27,MY,E3,0,0.0,Deaths,JHU,0,0,0,2
988,2020-02-27,MY,H4,0,0.0,Deaths,JHU,0,0,0,2
989,2020-12-01,MY,E4,363,3.0,Deaths,JHU,-10000,318,-10000,-10000
990,2020-12-01,MY,H5,363,3.0,Deaths,JHU,-10000,318,-10000,-10000
991,2020-01-24,MY,H3,0,0.0,Deaths,JHU,0,-10000,0,0
992,2020-03-01,MY,H6,0,0.0,Deaths,JHU,0,0,0,10
993,2020-03-23,MZ,C1,0,0.0,Deaths,JHU,0,0,0,0
994,2020-03-23,MZ,C4,0,0.0,Deaths,JHU,0,0,0,0
995,2020-06-17,MZ,C2,4,0.0,Deaths,JHU,6,2,5,8
996,2020-06-17,MZ,C7,4,0.0,Deaths,JHU,6,2,5,8
997,2020-03-19,MZ,C3,0,0.0,Deaths,JHU,0,0,0,0
998,2020-04-01,MZ,C5,0,0.0,Deaths,JHU,0,0,0,0
999,2020-04-01,MZ,C6,0,0.0,Deaths,JHU,0,0,0,0
1000,2020-02-11,MZ,C8,0,0.0,Deaths,JHU,0,0,0,0
1001,2020-02-11,MZ,H1,0,0.0,Deaths,JHU,0,0,0,0
1002,2020-02-11,MZ,I1D,0,0.0,Deaths,JHU,0,0,0,0
1003,2020-02-11,MZ,I3D,0,0.0,Deaths,JHU,0,0,0,0
1004,2020-02-11,MZ,I4D,0,0.0,Deaths,JHU,0,0,0,0
1005,2020-02-11,MZ,I4L,0,0.0,Deaths,JHU,0,0,0,0
1006,2020-02-11,MZ,I4LD,0,0.0,Deaths,JHU,0,0,0,0
1007,2020-11-30,MZ,E1,131,1.0,Deaths,JHU,-10000,116,-10000,-10000
1008,2020-11-30,MZ,E2,131,1.0,Deaths,JHU,-10000,116,-10000,-10000
1009,2020-11-30,MZ,E4,131,1.0,Deaths,JHU,-10000,116,-10000,-10000
1010,2020-11-30,MZ,H5,131,1.0,Deaths,JHU,-10000,116,-10000,-10000
1011,2020-03-22,MZ,E3,0,0.0,Deaths,JHU,0,0,0,0
1012,2020-03-22,MZ,H3,0,0.0,Deaths,JHU,0,0,0,0
1013,2020-03-20,MZ,H2,0,0.0,Deaths,JHU,0,0,0,0
1014,2020-03-24,MZ,H4,0,0.0,Deaths,JHU,0,0,0,0
1015,2020-05-05,MZ,H6,0,0.0,Deaths,JHU,0,0,0,1
1016,2020-03-16,GH,C1,0,0.0,Deaths,JHU,5,0,2,5
1017,2020-03-16,GH,C3,0,0.0,Deaths,JHU,5,0,2,5
1018,2020-03-16,GH,C4,0,0.0,Deaths,JHU,5,0,2,5
1019,2020-03-30,GH,C2,5,0.0,Deaths,JHU,8,0,5,9
1020,2020-03-30,GH,C5,5,0.0,Deaths,JHU,8,0,5,9
1021,2020-03-30,GH,C6,5,0.0,Deaths,JHU,8,0,5,9
1022,2020-03-30,GH,C7,5,0.0,Deaths,JHU,8,0,5,9
1023,2020-01-24,GH,C8,0,0.0,Deaths,JHU,0,-10000,0,0
1024,2020-01-24,GH,I1D,0,0.0,Deaths,JHU,0,-10000,0,0
1025,2020-01-24,GH,I3D,0,0.0,Deaths,JHU,0,-10000,0,0
1026,2020-01-24,GH,I4D,0,0.0,Deaths,JHU,0,-10000,0,0
1027,2020-01-24,GH,I4L,0,0.0,Deaths,JHU,0,-10000,0,0
1028,2020-01-24,GH,I4LD,0,0.0,Deaths,JHU,0,-10000,0,0
1029,2020-11-24,GH,E1,323,0.0,Deaths,JHU,-10000,320,323,-10000
1030,2020-11-24,GH,E4,323,0.0,Deaths,JHU,-10000,320,323,-10000
1031,2020-11-24,GH,H5,323,0.0,Deaths,JHU,-10000,320,323,-10000
1032,2020-04-05,GH,E2,5,0.0,Deaths,JHU,9,1,8,11
1033,2020-04-05,GH,E3,5,0.0,Deaths,JHU,9,1,8,11
1034,2020-04-05,GH,I2D,5,0.0,Deaths,JHU,9,1,8,11
1035,2020-03-11,GH,H1,0,0.0,Deaths,JHU,4,0,0,5
1036,2020-03-17,GH,H2,0,0.0,Deaths,JHU,5,0,2,5
1037,2020-03-12,GH,H3,0,0.0,Deaths,JHU,4,0,0,5
1038,2020-03-31,GH,H4,5,0.0,Deaths,JHU,8,0,5,9
1039,2020-05-01,GH,H6,17,0.0,Deaths,JHU,28,8,18,31
1040,2020-03-15,YE,C1,0,0.0,Deaths,JHU,0,0,0,0
1041,2020-03-15,YE,I1D,0,0.0,Deaths,JHU,0,0,0,0
1042,2020-03-15,YE,I3D,0,0.0,Deaths,JHU,0,0,0,0
1043,2020-03-15,YE,I4D,0,0.0,Deaths,JHU,0,0,0,0
1044,2020-03-15,YE,I4L,0,0.0,Deaths,JHU,0,0,0,0
1045,2020-03-15,YE,I4LD,0,0.0,Deaths,JHU,0,0,0,0
1046,2020-04-10,YE,C2,0,0.0,Deaths,JHU,0,0,0,2
1047,2020-03-17,YE,C3,0,0.0,Deaths,JHU,0,0,0,0
1048,2020-12-01,YE,C4,619,0.0,Deaths,JHU,-10000,607,-10000,-10000
1049,2020-12-01,YE,C5,619,0.0,Deaths,JHU,-10000,607,-10000,-10000
1050,2020-12-01,YE,E1,619,0.0,Deaths,JHU,-10000,607,-10000,-10000
1051,2020-12-01,YE,E2,619,0.0,Deaths,JHU,-10000,607,-10000,-10000
1052,2020-12-01,YE,E3,619,0.0,Deaths,JHU,-10000,607,-10000,-10000
1053,2020-12-01,YE,E4,619,0.0,Deaths,JHU,-10000,607,-10000,-10000
1054,2020-12-01,YE,H4,619,0.0,Deaths,JHU,-10000,607,-10000,-10000
1055,2020-12-01,YE,H5,619,0.0,Deaths,JHU,-10000,607,-10000,-10000
1056,2020-05-01,YE,C6,2,0.0,Deaths,JHU,15,0,7,33
1057,2020-04-30,YE,C7,2,2.0,Deaths,JHU,12,0,5,33
1058,2020-03-18,YE,C8,0,0.0,Deaths,JHU,0,0,0,0
1059,2020-03-21,YE,H1,0,0.0,Deaths,JHU,0,0,0,0
1060,2020-10-13,YE,H2,596,0.0,Deaths,JHU,599,587,597,601
1061,2020-10-13,YE,H3,596,0.0,Deaths,JHU,599,587,597,601
1062,2020-10-13,YE,H6,596,0.0,Deaths,JHU,599,587,597,601
1063,2020-03-19,NP,C1,0,0.0,Deaths,JHU,0,0,0,0
1064,2020-03-20,NP,C2,0,0.0,Deaths,JHU,0,0,0,0
1065,2020-03-20,NP,C6,0,0.0,Deaths,JHU,0,0,0,0
1066,2020-03-01,NP,C3,0,0.0,Deaths,JHU,0,0,0,0
1067,2020-03-18,NP,C4,0,0.0,Deaths,JHU,0,0,0,0
1068,2020-03-24,NP,C5,0,0.0,Deaths,JHU,0,0,0,0
1069,2020-03-22,NP,C7,0,0.0,Deaths,JHU,0,0,0,0
1070,2020-03-22,NP,E4,0,0.0,Deaths,JHU,0,0,0,0
1071,2020-01-25,NP,C8,0,0.0,Deaths,JHU,0,-10000,0,0
1072,2020-03-30,NP,E1,0,0.0,Deaths,JHU,0,0,0,0
1073,2020-03-30,NP,E2,0,0.0,Deaths,JHU,0,0,0,0
1074,2020-03-30,NP,H4,0,0.0,Deaths,JHU,0,0,0,0
1075,2020-03-30,NP,I2D,0,0.0,Deaths,JHU,0,0,0,0
1076,2020-12-01,NP,E3,1529,21.0,Deaths,JHU,-10000,1247,-10000,-10000
1077,2020-12-01,NP,H5,1529,21.0,Deaths,JHU,-10000,1247,-10000,-10000
1078,2020-01-24,NP,H3,0,0.0,Deaths,JHU,0,-10000,0,0
1079,2020-08-06,NP,H6,65,5.0,Deaths,JHU,126,43,95,183
1080,2020-03-16,VE,C1,0,0.0,Deaths,JHU,3,0,0,7
1081,2020-03-16,VE,C2,0,0.0,Deaths,JHU,3,0,0,7
1082,2020-03-12,VE,C3,0,0.0,Deaths,JHU,0,0,0,5
1083,2020-03-12,VE,C4,0,0.0,Deaths,JHU,0,0,0,5
1084,2020-03-12,VE,C8,0,0.0,Deaths,JHU,0,0,0,5
1085,2020-06-02,VE,C5,18,1.0,Deaths,JHU,27,10,23,35
1086,2020-03-13,VE,C6,0,0.0,Deaths,JHU,1,0,0,7
1087,2020-03-13,VE,C7,0,0.0,Deaths,JHU,1,0,0,7
1088,2020-11-30,VE,E1,897,3.0,Deaths,JHU,-10000,855,-10000,-10000
1089,2020-11-30,VE,E3,897,3.0,Deaths,JHU,-10000,855,-10000,-10000
1090,2020-11-30,VE,E4,897,3.0,Deaths,JHU,-10000,855,-10000,-10000
1091,2020-11-30,VE,H3,897,3.0,Deaths,JHU,-10000,855,-10000,-10000
1092,2020-11-30,VE,H5,897,3.0,Deaths,JHU,-10000,855,-10000,-10000
1093,2020-03-22,VE,E2,0,0.0,Deaths,JHU,7,0,2,9
1094,2020-03-22,VE,H4,0,0.0,Deaths,JHU,7,0,2,9
1095,2020-03-22,VE,I2D,0,0.0,Deaths,JHU,7,0,2,9
1096,2020-02-28,VE,H1,0,0.0,Deaths,JHU,0,0,0,0
1097,2020-02-28,VE,I4D,0,0.0,Deaths,JHU,0,0,0,0
1098,2020-02-28,VE,I4L,0,0.0,Deaths,JHU,0,0,0,0
1099,2020-02-28,VE,I4LD,0,0.0,Deaths,JHU,0,0,0,0
1100,2020-02-10,VE,H2,0,0.0,Deaths,JHU,0,0,0,0
1101,2020-02-10,VE,I1D,0,0.0,Deaths,JHU,0,0,0,0
1102,2020-02-10,VE,I3D,0,0.0,Deaths,JHU,0,0,0,0
1103,2020-03-20,VE,H6,0,0.0,Deaths,JHU,7,0,1,9
1104,2020-03-21,MG,C1,0,0.0,Deaths,JHU,0,0,0,0
1105,2020-03-21,MG,C2,0,0.0,Deaths,JHU,0,0,0,0
1106,2020-03-21,MG,C3,0,0.0,Deaths,JHU,0,0,0,0
1107,2020-03-21,MG,C4,0,0.0,Deaths,JHU,0,0,0,0
1108,2020-03-21,MG,C5,0,0.0,Deaths,JHU,0,0,0,0
1109,2020-03-21,MG,C7,0,0.0,Deaths,JHU,0,0,0,0
1110,2020-03-23,MG,C6,0,0.0,Deaths,JHU,0,0,0,0
1111,2020-03-15,MG,C8,0,0.0,Deaths,JHU,0,0,0,0
1112,2020-03-15,MG,I1D,0,0.0,Deaths,JHU,0,0,0,0
1113,2020-03-15,MG,I3D,0,0.0,Deaths,JHU,0,0,0,0
1114,2020-03-15,MG,I4D,0,0.0,Deaths,JHU,0,0,0,0
1115,2020-03-15,MG,I4L,0,0.0,Deaths,JHU,0,0,0,0
1116,2020-03-15,MG,I4LD,0,0.0,Deaths,JHU,0,0,0,0
1117,2020-04-28,MG,E1,0,0.0,Deaths,JHU,0,0,0,2
1118,2020-04-28,MG,I2D,0,0.0,Deaths,JHU,0,0,0,2
1119,2020-07-01,MG,E2,22,2.0,Deaths,JHU,43,12,33,69
1120,2020-07-30,MG,E3,105,6.0,Deaths,JHU,162,53,134,177
1121,2020-05-01,MG,E4,0,0.0,Deaths,JHU,0,0,0,2
1122,2020-03-18,MG,H1,0,0.0,Deaths,JHU,0,0,0,0
1123,2020-03-22,MG,H2,0,0.0,Deaths,JHU,0,0,0,0
1124,2020-03-22,MG,H3,0,0.0,Deaths,JHU,0,0,0,0
1125,2020-03-22,MG,H4,0,0.0,Deaths,JHU,0,0,0,0
1126,2020-11-30,MG,H5,251,0.0,Deaths,JHU,-10000,250,-10000,-10000
1127,2020-04-20,MG,H6,0,0.0,Deaths,JHU,0,0,0,0
1128,2020-03-18,CM,C1,0,0.0,Deaths,JHU,6,0,1,10
1129,2020-03-18,CM,C2,0,0.0,Deaths,JHU,6,0,1,10
1130,2020-03-18,CM,C3,0,0.0,Deaths,JHU,6,0,1,10
1131,2020-03-18,CM,C4,0,0.0,Deaths,JHU,6,0,1,10
1132,2020-03-18,CM,C5,0,0.0,Deaths,JHU,6,0,1,10
1133,2020-03-18,CM,C7,0,0.0,Deaths,JHU,6,0,1,10
1134,2020-11-24,CM,C6,436,1.0,Deaths,JHU,-10000,433,441,-10000
1135,2020-11-24,CM,E4,436,1.0,Deaths,JHU,-10000,433,441,-10000
1136,2020-11-24,CM,H5,436,1.0,Deaths,JHU,-10000,433,441,-10000
1137,2020-03-13,CM,C8,0,0.0,Deaths,JHU,2,0,0,8
1138,2020-03-13,CM,I4D,0,0.0,Deaths,JHU,2,0,0,8
1139,2020-03-13,CM,I4L,0,0.0,Deaths,JHU,2,0,0,8
1140,2020-03-13,CM,I4LD,0,0.0,Deaths,JHU,2,0,0,8
1141,2020-06-01,CM,E1,199,8.0,Deaths,JHU,276,140,212,308
1142,2020-06-01,CM,E2,199,8.0,Deaths,JHU,276,140,212,308
1143,2020-06-01,CM,I2D,199,8.0,Deaths,JHU,276,140,212,308
1144,2020-11-10,CM,E3,433,0.0,Deaths,JHU,436,426,433,441
1145,2020-04-04,CM,H1,9,1.0,Deaths,JHU,22,0,12,53
1146,2020-04-06,CM,H2,9,0.0,Deaths,JHU,42,0,12,58
1147,2020-02-24,CM,H3,0,0.0,Deaths,JHU,0,0,0,0
1148,2020-02-24,CM,I1D,0,0.0,Deaths,JHU,0,0,0,0
1149,2020-02-24,CM,I3D,0,0.0,Deaths,JHU,0,0,0,0
1150,2020-03-31,CM,H4,6,0.0,Deaths,JHU,14,0,9,43
1151,2020-04-13,CM,H6,12,0.0,Deaths,JHU,58,6,42,64
1152,2020-03-16,CI,C1,0,0.0,Deaths,JHU,1,0,0,3
1153,2020-03-16,CI,C8,0,0.0,Deaths,JHU,1,0,0,3
1154,2020-03-16,CI,H2,0,0.0,Deaths,JHU,1,0,0,3
1155,2020-03-19,CI,C2,0,0.0,Deaths,JHU,1,0,0,3
1156,2020-03-19,CI,C3,0,0.0,Deaths,JHU,1,0,0,3
1157,2020-03-19,CI,C4,0,0.0,Deaths,JHU,1,0,0,3
1158,2020-03-24,CI,C5,0,0.0,Deaths,JHU,3,0,1,6
1159,2020-03-24,CI,C7,0,0.0,Deaths,JHU,3,0,1,6
1160,2020-03-23,CI,C6,0,0.0,Deaths,JHU,3,0,1,6
1161,2020-06-11,CI,E1,41,0.0,Deaths,JHU,60,32,49,68
1162,2020-03-31,CI,E2,1,0.0,Deaths,JHU,6,0,3,13
1163,2020-03-31,CI,E3,1,0.0,Deaths,JHU,6,0,3,13
1164,2020-03-31,CI,I2D,1,0.0,Deaths,JHU,6,0,3,13
1165,2020-05-20,CI,E4,29,1.0,Deaths,JHU,35,18,31,41
1166,2020-03-12,CI,H1,0,0.0,Deaths,JHU,0,0,0,1
1167,2020-03-12,CI,I4D,0,0.0,Deaths,JHU,0,0,0,1
1168,2020-03-12,CI,I4L,0,0.0,Deaths,JHU,0,0,0,1
1169,2020-03-12,CI,I4LD,0,0.0,Deaths,JHU,0,0,0,1
1170,2020-03-11,CI,H3,0,0.0,Deaths,JHU,0,0,0,1
1171,2020-03-11,CI,I1D,0,0.0,Deaths,JHU,0,0,0,1
1172,2020-03-11,CI,I3D,0,0.0,Deaths,JHU,0,0,0,1
1173,2020-03-04,CI,H4,0,0.0,Deaths,JHU,0,0,0,0
1174,2020-12-01,CI,H5,132,0.0,Deaths,JHU,-10000,129,-10000,-10000
1175,2020-04-09,CI,H6,3,0.0,Deaths,JHU,14,0,6,14
1176,2020-03-24,AU,C1,8,1.0,Deaths,JHU,45,3,18,62
1177,2020-03-24,AU,C6,8,1.0,Deaths,JHU,45,3,18,62
1178,2020-03-23,AU,C2,7,0.0,Deaths,JHU,40,3,17,61
1179,2020-03-16,AU,C3,3,0.0,Deaths,JHU,17,1,7,40
1180,2020-03-16,AU,C4,3,0.0,Deaths,JHU,17,1,7,40
1181,2020-05-18,AU,C5,99,0.0,Deaths,JHU,102,96,102,102
1182,2020-03-19,AU,C7,6,0.0,Deaths,JHU,24,2,13,51
1183,2020-02-01,AU,C8,0,0.0,Deaths,JHU,0,-10000,0,0
1184,2020-03-12,AU,E1,3,0.0,Deaths,JHU,13,0,6,24
1185,2020-03-12,AU,E3,3,0.0,Deaths,JHU,13,0,6,24
1186,2020-03-12,AU,I2D,3,0.0,Deaths,JHU,13,0,6,24
1187,2020-03-25,AU,E2,8,0.0,Deaths,JHU,50,3,20,63
1188,2020-04-01,AU,E4,20,2.0,Deaths,JHU,63,6,50,67
1189,2020-01-25,AU,H1,0,0.0,Deaths,JHU,0,-10000,0,0
1190,2020-01-25,AU,H2,0,0.0,Deaths,JHU,0,-10000,0,0
1191,2020-01-25,AU,H3,0,0.0,Deaths,JHU,0,-10000,0,0
1192,2020-01-25,AU,I1D,0,0.0,Deaths,JHU,0,-10000,0,0
1193,2020-01-25,AU,I3D,0,0.0,Deaths,JHU,0,-10000,0,0
1194,2020-01-25,AU,I4D,0,0.0,Deaths,JHU,0,-10000,0,0
1195,2020-01-25,AU,I4L,0,0.0,Deaths,JHU,0,-10000,0,0
1196,2020-01-25,AU,I4LD,0,0.0,Deaths,JHU,0,-10000,0,0
1197,2020-03-11,AU,H4,3,0.0,Deaths,JHU,8,0,6,20
1198,2020-03-22,AU,H5,7,0.0,Deaths,JHU,35,3,16,60
1199,2020-07-13,AU,H6,108,0.0,Deaths,JHU,167,104,126,232
1200,2020-03-20,NE,C1,0,0.0,Deaths,JHU,5,0,1,11
1201,2020-10-02,NE,C2,69,0.0,Deaths,JHU,69,69,69,69
1202,2020-10-02,NE,C6,69,0.0,Deaths,JHU,69,69,69,69
1203,2020-03-13,NE,C3,0,0.0,Deaths,JHU,1,0,0,5
1204,2020-03-13,NE,C4,0,0.0,Deaths,JHU,1,0,0,5
1205,2020-03-13,NE,I1D,0,0.0,Deaths,JHU,1,0,0,5
1206,2020-03-13,NE,I3D,0,0.0,Deaths,JHU,1,0,0,5
1207,2020-03-13,NE,I4D,0,0.0,Deaths,JHU,1,0,0,5
1208,2020-03-13,NE,I4L,0,0.0,Deaths,JHU,1,0,0,5
1209,2020-03-13,NE,I4LD,0,0.0,Deaths,JHU,1,0,0,5
1210,2020-11-30,NE,C5,72,2.0,Deaths,JHU,-10000,70,-10000,-10000
1211,2020-11-30,NE,E1,72,2.0,Deaths,JHU,-10000,70,-10000,-10000
1212,2020-11-30,NE,E4,72,2.0,Deaths,JHU,-10000,70,-10000,-10000
1213,2020-11-30,NE,H5,72,2.0,Deaths,JHU,-10000,70,-10000,-10000
1214,2020-03-28,NE,C7,1,0.0,Deaths,JHU,11,0,8,19
1215,2020-03-19,NE,C8,0,0.0,Deaths,JHU,5,0,1,11
1216,2020-03-19,NE,H2,0,0.0,Deaths,JHU,5,0,1,11
1217,2020-04-15,NE,E2,14,0.0,Deaths,JHU,32,5,22,38
1218,2020-04-15,NE,I2D,14,0.0,Deaths,JHU,32,5,22,38
1219,2020-03-27,NE,E3,1,0.0,Deaths,JHU,11,0,5,18
1220,2020-03-27,NE,H3,1,0.0,Deaths,JHU,11,0,5,18
1221,2020-03-27,NE,H4,1,0.0,Deaths,JHU,11,0,5,18
1222,2020-03-17,NE,H1,0,0.0,Deaths,JHU,3,0,0,11
1223,2020-04-23,NE,H6,24,2.0,Deaths,JHU,42,11,32,50
1224,2020-02-02,TW,C1,0,0.0,Deaths,JHU,1,-10000,0,1
1225,2020-12-01,TW,C2,7,0.0,Deaths,JHU,-10000,7,-10000,-10000
1226,2020-12-01,TW,C4,7,0.0,Deaths,JHU,-10000,7,-10000,-10000
1227,2020-12-01,TW,C5,7,0.0,Deaths,JHU,-10000,7,-10000,-10000
1228,2020-12-01,TW,C6,7,0.0,Deaths,JHU,-10000,7,-10000,-10000
1229,2020-12-01,TW,C7,7,0.0,Deaths,JHU,-10000,7,-10000,-10000
1230,2020-03-05,TW,C3,1,0.0,Deaths,JHU,1,1,1,2
1231,2020-04-21,TW,E1,6,0.0,Deaths,JHU,6,5,6,7
1232,2020-03-10,TW,E2,1,0.0,Deaths,JHU,2,1,1,5
1233,2020-03-10,TW,I2D,1,0.0,Deaths,JHU,2,1,1,5
1234,2020-02-25,TW,E3,1,0.0,Deaths,JHU,1,0,1,1
